Date,CI005001.WI,CI005002.WI,CI005003.WI,CI005004.WI,CI005005.WI,CI005006.WI,CI005007.WI,CI005008.WI,CI005009.WI,CI005010.WI,CI005011.WI,CI005012.WI,CI005013.WI,CI005014.WI,CI005015.WI,CI005016.WI,CI005017.WI,CI005018.WI,CI005019.WI,CI005020.WI,CI005021.WI,CI005022.WI,CI005023.WI,CI005024.WI,CI005025.WI,CI005026.WI,CI005027.WI,CI005028.WI,CI005029.WI,CI005030.WI
2015-09-11,2332.5963,1640.5614,4277.2837,3411.3657,1865.3021,4612.5881,4406.3596,4969.7970,3733.5743,6533.8405,5934.6429,8854.8499,6004.2976,6123.4349,6946.8888,6902.2529,4442.1473,8976.9744,7158.8558,5376.6372,5462.7983,6779.4882,6752.0968,2516.6589,4481.4976,4562.5513,5981.3925,5288.1493,4885.0286,
2015-09-14,2213.5418,1558.5506,3992.4396,3165.9088,1726.8233,4235.7145,4253.0646,4607.8609,3423.3067,6085.0195,5468.6383,8279.3196,5628.3216,5643.2715,6403.9201,6478.5944,4088.6799,8416.1385,6961.8009,4937.5690,5616.5965,6579.4633,6361.3290,2402.5841,4095.8567,4194.6791,5421.2414,4863.6066,4474.8969,
2015-09-15,2138.2054,1473.9740,3685.4988,2989.5449,1585.1622,3952.8817,3979.4820,4296.0429,3196.1271,5649.0226,5039.3167,7468.0643,5325.7266,5236.5451,6155.6385,6133.5581,3819.1806,7981.2823,6754.6768,4599.5046,5565.9259,6307.5825,5992.4169,2277.0045,3802.6565,3901.0714,5002.7868,4490.9998,4142.1187,
2015-09-16,2272.7643,1583.0325,3980.8457,3241.0655,1689.9134,4304.9743,4274.4892,4666.9557,3445.8315,6164.6972,5502.7900,8048.9649,5773.0848,5721.2021,6710.0714,6544.0219,4159.7741,8617.1735,7113.3654,5014.6133,5584.1370,6694.1734,6443.4206,2456.0027,4138.6420,4206.4504,5485.0153,4871.0006,4530.9284,
2015-09-17,2245.8136,1532.3404,3913.0842,3156.5127,1632.7511,4209.0955,4203.3425,4548.1292,3361.3272,6098.3107,5351.5688,7808.7900,5633.0404,5538.5359,6554.3171,6310.0042,4000.5479,8377.5506,6884.3079,4855.4025,5486.7291,6521.7640,6247.7950,2375.0277,4075.2182,4146.4855,5568.8791,4756.0796,4431.8776,
2015-09-18,2265.2310,1544.6102,3938.7396,3173.1400,1637.9312,4267.1441,4255.0192,4615.5587,3388.9403,6211.3616,5447.2454,7822.4933,5719.8692,5639.6310,6850.6318,6356.1189,4080.1414,8471.1737,6927.7506,4912.1037,5468.0154,6569.4923,6295.5107,2392.0911,4149.8389,4226.1473,5747.6038,4888.6725,4570.3413,
2015-09-21,2314.8378,1583.8311,4047.0215,3261.0430,1666.2288,4449.1537,4387.5267,4779.3400,3540.5606,6481.3533,5742.0799,8354.3403,5927.6122,5857.9474,7389.5700,6501.0530,4226.7233,8815.2622,7072.0904,5118.2217,5447.1847,6670.9531,6500.9579,2467.5747,4340.3954,4443.0668,6095.2886,5199.5504,4752.4343,
2015-09-22,2327.6291,1611.2276,4069.9261,3239.0152,1680.2200,4487.8588,4414.4412,4825.9189,3597.5063,6479.7559,5824.4509,8419.5063,5953.4622,5987.0408,7295.1555,6529.1193,4275.6899,8883.7202,7127.0186,5232.8804,5502.2966,6886.3863,6579.2249,2505.3981,4365.3064,4468.7275,6088.7043,5223.0363,4778.6657,
2015-09-23,2271.5031,1547.0996,3970.2142,3167.2264,1627.7530,4421.8619,4282.5238,4769.7866,3594.8547,6386.1952,5815.3058,8319.6402,5871.0556,5840.6360,7169.7052,6386.6675,4191.9574,8743.3860,6996.5991,5145.1780,5408.5824,6640.8978,6431.2365,2429.4542,4317.1643,4426.6376,6120.0929,5192.8140,4663.3945,
2015-09-24,2283.5063,1580.1082,4034.6607,3209.8384,1653.3157,4498.8304,4333.1512,4855.5192,3634.2856,6535.3993,5905.4159,8481.3731,5945.4157,5915.2303,7257.3694,6457.3210,4289.5410,8875.4078,7058.5234,5235.9917,5404.9209,6695.1564,6488.5058,2462.5691,4374.6638,4486.2979,6179.7299,5372.8379,4761.2006,
2015-09-25,2232.9976,1545.8942,3903.4848,3141.0635,1589.1778,4321.5237,4196.3754,4699.7615,3492.9266,6203.7950,5650.2227,8143.8980,5770.2438,5690.2705,6967.1224,6232.7103,4103.8805,8574.9527,6930.8834,5005.3869,5473.8932,6553.6674,6302.0220,2395.2945,4175.7361,4284.0394,5758.2706,5061.5779,4556.0862,
2015-09-28,2227.1107,1549.6328,3949.0158,3169.4753,1609.1144,4388.9665,4216.4814,4811.1623,3605.7943,6335.9142,5776.2522,8233.1130,5953.2968,5739.7375,7273.6031,6293.7422,4206.7568,8801.4208,6977.8424,5110.0402,5427.1928,6582.3160,6339.1325,2417.1380,4286.2405,4427.9720,6147.0367,5296.5166,4668.9002,
2015-09-29,2170.4340,1486.1741,3838.1899,3087.1906,1560.0317,4288.5580,4099.4932,4691.6524,3567.6586,6153.3694,5640.7262,7911.5361,5859.2765,5603.3239,7167.1463,6175.1634,4108.4399,8633.7696,6912.0793,5070.1957,5363.7095,6462.4749,6187.0155,2361.7330,4204.5668,4332.5290,6005.9255,5215.3597,4511.5995,
2015-09-30,2170.0058,1493.0605,3858.9951,3096.4287,1581.4704,4289.4544,4111.1943,4665.3212,3572.8410,6202.0780,5697.1111,8305.6092,5955.5252,5606.1243,7065.1418,6246.2358,4132.4474,8640.3454,6927.6429,5090.2701,5420.9741,6478.5477,6227.6544,2365.8722,4232.2564,4345.4503,5968.0882,5159.0457,4504.7646,
2015-10-08,2257.4669,1550.5977,4036.4504,3234.1418,1642.3495,4474.7815,4270.1983,4896.2619,3747.0941,6477.0239,6041.1060,8695.6616,6228.3385,5844.4159,7253.3545,6542.3336,4341.7302,9107.4195,7187.4327,5388.3844,5450.1438,6715.6111,6478.0235,2450.3745,4443.8315,4564.2454,6372.3601,5433.4167,4715.8542,
2015-10-09,2302.4567,1583.7588,4194.4467,3285.4657,1662.8450,4563.6839,4316.3544,4984.7970,3780.8925,6619.1887,6206.5964,8920.0658,6297.5299,5972.1766,7195.1949,6590.0011,4402.3049,9193.0813,7189.7696,5518.3483,5492.8625,6922.5162,6584.5898,2480.0996,4532.4438,4639.0927,6487.0853,5507.2438,4822.0559,
2015-10-12,2395.5604,1654.4868,4434.9738,3455.6680,1721.2633,4804.9678,4526.5025,5211.8196,3969.4103,6947.4600,6540.8085,9383.2316,6555.2558,6281.7114,7513.3459,6909.8136,4620.7137,9521.9809,7385.5201,5823.0020,5592.6804,7239.9342,6859.9439,2591.9868,4751.3315,4861.6613,6888.0136,5775.7144,5084.8621,
2015-10-13,2396.9604,1649.7266,4449.5275,3479.7198,1715.5302,4862.9409,4532.4349,5292.5392,4024.8456,7021.2316,6771.0122,9546.7279,6622.4342,6389.7747,7637.1632,6938.7299,4682.7503,9558.9040,7426.8921,5926.0355,5550.8778,7197.4013,6905.1472,2646.9756,4809.6439,4916.7943,7077.2373,5872.9615,5189.4662,
2015-10-14,2374.3906,1646.2311,4454.5791,3412.5831,1709.1883,4797.2476,4488.8898,5209.9045,3956.4332,6935.4279,6740.0094,9420.7837,6462.0096,6293.5225,7482.5448,6788.9369,4580.4062,9407.1265,7330.3212,5803.5091,5507.7189,7087.1942,6810.9816,2602.6510,4741.8003,4854.0927,6971.6801,5764.7511,5128.5580,
2015-10-15,2425.8072,1700.8839,4570.9605,3528.9905,1737.4786,4976.1995,4615.5445,5392.4439,4115.6610,7160.1929,6947.9999,9864.6228,6683.8580,6543.9127,7734.7077,6993.8650,4782.8579,9715.0827,7473.7660,6014.4934,5587.5236,7292.8625,7013.1914,2687.3467,4940.5721,5105.5175,7359.5273,6055.2283,5349.3066,
2015-10-16,2457.4013,1735.4808,4610.3847,3602.1060,1750.5851,5052.7019,4712.0393,5496.5188,4218.3556,7281.4368,7065.7469,10065.1608,6788.2000,6713.5343,7845.1400,7083.7833,4895.1046,9800.6051,7544.3765,6120.3768,5623.0088,7446.6966,7226.1253,2761.7956,4992.9593,5189.7817,7536.7524,6276.3131,5457.5547,
2015-10-19,2442.6770,1739.3252,4586.7223,3604.9305,1754.9883,5035.9372,4681.0109,5456.4882,4299.3678,7250.4612,7057.9721,9861.0840,6976.1103,6679.0465,8053.2760,7096.8680,4989.1665,9743.5073,7581.7588,6093.5956,5595.3188,7579.8454,7223.3588,2741.6760,5006.0545,5145.6851,7485.7391,6302.0942,5505.1546,
2015-10-20,2465.7137,1753.5977,4601.0142,3650.1535,1770.9825,5145.5426,4882.6144,5535.3974,4371.1404,7482.2649,7187.6244,10185.3983,7003.3514,6983.5289,8104.5853,7202.4526,5089.1182,9929.6496,7593.3593,6153.8556,5599.6763,7633.8366,7318.2600,2760.2543,5112.0094,5365.3584,7857.3536,6528.7420,5612.4853,
2015-10-21,2360.9447,1634.2781,4291.6681,3386.4327,1656.0395,4754.6849,4721.2367,5138.9158,4046.3990,6918.1057,6616.7745,9415.3320,6426.8521,6469.3282,7581.1831,6864.0177,4727.2162,9474.8286,7248.1964,5639.0634,5765.2024,7346.0262,6910.2950,2576.0721,4742.8885,5041.6115,7194.2409,5975.2239,5186.2443,
2015-10-22,2397.9516,1684.8168,4482.9259,3515.4351,1704.5308,4946.5028,4787.2632,5349.1769,4229.5357,7151.3981,6938.3874,9879.5641,6636.4078,6852.7352,7874.7703,7032.4341,4954.5677,10029.3378,7419.2151,5875.6852,5663.8367,7428.6932,7178.7464,2664.2530,4940.1589,5309.0698,7565.4716,6235.3619,5463.8785,
2015-10-23,2429.5278,1712.2259,4614.9734,3631.5633,1738.9220,5127.7586,4832.5646,5527.0261,4357.6295,7336.2408,7190.0962,10032.4358,6809.2415,7019.3865,8094.3464,7271.7999,5084.5953,10486.4080,7629.6153,6028.8628,5661.7723,7579.7147,7452.0651,2692.7737,5090.9566,5459.1827,7803.1096,6441.6717,5744.5912,
2015-10-26,2443.8423,1713.0576,4675.4300,3641.8373,1731.5329,5196.7385,4874.7382,5557.3426,4388.3807,7492.1950,7366.5066,10221.2608,6970.8647,6971.2011,8140.2024,7294.6625,5117.7460,10434.7115,7704.9271,6149.3792,5677.0983,7677.0673,7421.5873,2713.4274,5130.9847,5502.4828,7875.4368,6348.4480,5828.6229,
2015-10-27,2443.1949,1693.0731,4694.3908,3623.3440,1721.6651,5254.3366,4841.0385,5557.7418,4417.8958,7526.5388,7325.8930,10959.1838,6973.6240,6991.6209,8232.6368,7301.8825,5190.9118,10553.9210,7655.0633,6173.0034,5657.4130,7691.2918,7410.4770,2716.2813,5171.5947,5525.9166,8023.5891,6502.0612,6013.6329,
2015-10-28,2404.2905,1664.6712,4622.5028,3554.2806,1711.1357,5138.5347,4725.7089,5382.8705,4352.6949,7399.9878,7161.5305,10435.2683,6876.4799,6722.3021,8014.4150,7139.3109,5035.3787,10211.0942,7512.4168,6018.3037,5624.7067,7444.7347,7201.1311,2648.1492,5075.3764,5328.4186,7754.2461,6253.1888,5811.8481,
2015-10-29,2417.2021,1673.6877,4637.0479,3586.9115,1710.2277,5216.5277,4750.3835,5448.4900,4393.0019,7412.5458,7221.1731,10622.2949,6963.3272,6792.4071,8062.7176,7270.8096,5096.3395,10289.4229,7614.1493,6115.5141,5614.6136,7432.1210,7299.7680,2673.3601,5108.6140,5358.5188,7802.5726,6289.5756,5922.0435,
2015-10-30,2402.2436,1647.3379,4572.2115,3562.2807,1685.4654,5212.1246,4736.9449,5403.3175,4373.4322,7340.6030,7181.0492,10502.3976,6909.9744,6734.1223,8007.9233,7232.3292,5128.0049,10240.5724,7695.3025,6079.4930,5629.0021,7550.9051,7320.8794,2658.2621,5114.6506,5351.8317,7914.0694,6337.4221,5915.0842,
2015-11-02,2338.6903,1615.9992,4456.3746,3492.6025,1635.7721,5102.5834,4661.1292,5240.0647,4312.2174,7166.0564,6900.4860,10019.7698,6715.2352,6595.2331,7922.1359,7180.1317,4996.6296,10006.8565,7556.1421,6040.0343,5575.9880,7370.5946,7143.6905,2608.0102,5019.4705,5169.6937,7697.0850,6211.5911,5781.1617,
2015-11-03,2321.6890,1617.7339,4502.0881,3478.5720,1632.4858,5111.9091,4646.0311,5245.4112,4344.7877,7144.6007,6831.3168,9985.8566,6727.7732,6540.1887,7819.0743,7137.3434,4992.9760,9934.7435,7520.2851,6197.2368,5548.1359,7394.3473,7142.8643,2604.5264,4990.5662,5153.8454,7672.2457,6229.2639,5760.1576,
2015-11-04,2423.5590,1694.1858,4754.8025,3656.1442,1701.4891,5375.3602,4884.8702,5522.4831,4563.7740,7563.9400,7213.3708,10550.7050,7092.0520,6908.5655,8229.7581,7489.1969,5285.3484,10479.5568,7810.2544,6493.6308,5722.0343,8052.4582,7505.4417,2730.7985,5270.7580,5499.1902,8249.6907,6595.2018,6124.5797,
2015-11-05,2464.1173,1735.3022,4810.4925,3705.1372,1741.5608,5348.4656,5086.8757,5563.4283,4553.7272,7606.7258,7225.3749,10596.5746,7113.4283,6919.5539,8489.1186,7623.7894,5330.6048,10420.4854,7847.8654,6447.7367,5865.6788,8454.4922,7562.7529,2772.9361,5263.7883,5525.2896,8233.7375,6556.1037,6179.0168,
2015-11-06,2502.4975,1762.3752,4935.1249,3773.3620,1772.0021,5495.1077,5166.0634,5706.1310,4688.1354,7806.8162,7422.4744,10931.4542,7298.8228,7064.8332,8828.6635,7782.6405,5477.6207,10629.4410,7939.2405,6577.6477,5908.3722,9034.0723,7696.9615,2826.5668,5483.0572,5712.1882,8617.4848,6828.1174,6294.2294,
2015-11-09,2546.2907,1790.7088,4978.8394,3832.5710,1788.8572,5615.3166,5204.1477,5830.0504,4764.2928,7942.1080,7575.6844,11018.6252,7460.6795,7080.7075,8979.8177,7918.2325,5596.1057,10830.2236,8033.3025,6670.5918,6121.7495,8985.2681,7840.6993,2869.2707,5565.6389,5829.9469,8938.7230,6996.1113,6346.4483,
2015-11-10,2575.2600,1813.8213,5235.5665,3828.0722,1804.7436,5676.6920,5180.2297,5871.6915,4809.5251,7966.2429,7653.3645,11033.4202,7441.5683,7112.0476,9061.6470,7906.4838,5640.9957,10816.6564,8032.5233,6698.3220,6063.0154,9082.0555,7796.7179,2830.5893,5627.0886,5851.7243,8974.4294,7113.4411,6467.4947,
2015-11-11,2594.5081,1810.2077,5202.9383,3873.7957,1825.3484,5782.2843,5211.8358,5980.6913,4926.2444,8135.2706,7838.1334,11096.3065,7516.7602,7110.5477,9124.1272,7954.3644,5734.7544,11063.9234,8072.6873,6775.1480,5977.9375,9181.1019,7892.9126,2839.5042,5758.9551,6050.9529,9222.5921,7242.7920,6658.3450,
2015-11-12,2568.0685,1798.2984,5280.0097,3867.8682,1814.2622,5813.6014,5143.0276,6002.2079,4930.1109,8139.1027,8011.4149,11194.1804,7576.3023,7015.3963,9134.7736,7945.9853,5722.0042,11112.3864,8052.5345,6831.3430,5902.9445,9001.5527,7865.9359,2815.6144,5805.4041,6017.1739,9212.3056,7153.1496,6679.6465,
2015-11-13,2514.4787,1748.7202,5110.4009,3829.5994,1759.1115,5704.7422,5032.1218,5895.0487,4821.2797,7903.3269,7858.9017,10753.0348,7575.6675,6911.0826,8916.9435,7759.2274,5579.5222,10794.3752,7867.7235,6641.8831,5855.2632,9024.4371,7731.6552,2802.7615,5667.0026,5888.9060,8862.6693,6916.7893,6705.2239,
2015-11-16,2554.7025,1766.9091,5220.5319,3852.0906,1776.4071,5817.1399,5134.2702,6030.9972,4940.3228,8178.7174,8013.7851,10944.5404,7659.8514,7016.2175,8961.6029,7846.4152,5695.3373,10976.0308,7936.2781,6742.3164,5867.4477,8947.9967,7890.4017,2815.8754,5866.3682,6075.3238,9155.9508,7091.2248,6946.8232,
2015-11-17,2542.7966,1776.1682,5164.2382,3860.5817,1768.8447,5801.3362,5087.3145,5961.0744,4914.2103,8101.2954,7901.2084,11151.5801,7592.2788,6973.6069,9017.2539,7865.6335,5654.9285,10866.9378,7949.5732,6729.5093,5886.6607,9020.0578,7857.9952,2801.1339,5768.7907,5969.1400,8891.1411,6918.7012,6869.0674,
2015-11-18,2522.5072,1750.8863,5083.2056,3773.5661,1741.2269,5677.1758,5027.3276,5846.2235,4831.1440,7921.7181,7740.2123,10776.9398,7438.1417,6859.5952,8949.2516,7731.9678,5542.5800,10681.6560,7912.4935,6643.8650,5905.1984,8756.5958,8008.5889,2753.9169,5632.4964,5881.0500,8659.5134,6803.3947,6685.8979,
2015-11-19,2553.2907,1772.2294,5234.7912,3834.2426,1769.7195,5851.1497,5118.4363,5996.9014,4967.1688,8174.6979,8041.4436,11155.4765,7620.9455,6999.5928,9182.0017,7897.7563,5708.0955,10928.3559,8011.7553,6793.4820,5968.6704,8942.5944,8061.6687,2791.4020,5923.6618,6107.3361,9039.8573,7119.3493,6912.8907,
2015-11-20,2565.6210,1775.8484,5356.9782,3853.6881,1783.0514,5940.0938,5147.1461,6126.9742,5061.7203,8318.6227,8201.2746,11404.6645,7682.7023,7046.1797,9256.2512,7992.2146,5803.0748,11022.9531,8034.9549,6875.0024,5985.0421,8825.1591,8164.5197,2809.0961,6066.3828,6220.1558,9217.2010,7181.7834,7088.7898,
2015-11-23,2549.3480,1754.6694,5244.6362,3823.2633,1764.5360,5944.3112,5133.6435,6099.4860,5035.0567,8236.1140,8051.6337,11239.3425,7612.2502,7057.2170,9191.6502,7943.8267,5827.4136,10977.0885,8028.0799,6847.7084,5976.6503,8740.1212,8128.6224,2775.8418,5969.3620,6073.2137,9051.4472,7230.7997,6993.9461,
2015-11-24,2575.8173,1750.5379,5248.6023,3839.0764,1767.2789,6017.0022,5124.5295,6178.3772,5076.1497,8337.2996,8143.4118,11196.4035,7668.8022,7089.2525,9206.6771,8013.9899,5897.7791,11063.4529,8035.7471,7009.9759,5928.0499,8859.5928,8154.7002,2777.7586,6096.9071,6170.8902,9229.6925,7291.1274,7033.7928,
2015-11-25,2599.2177,1766.8898,5351.8458,3881.7071,1784.2982,6149.0251,5168.3789,6260.4333,5173.6821,8477.6440,8288.1861,11391.4686,7807.0290,7209.1512,9355.8114,8098.5688,6042.9880,11318.6183,8131.2850,7114.9657,5960.0198,8894.8374,8214.3491,2798.5416,6240.9998,6315.9135,9573.9003,7457.2798,7180.8486,
2015-11-26,2594.4137,1791.6821,5405.6771,3844.1408,1794.6706,6182.0492,5142.4405,6277.1277,5160.0482,8415.0928,8203.2507,11445.4338,7807.8918,7189.8576,9343.1501,8167.3042,6003.1422,11237.5092,8098.2303,7102.5278,5927.3841,8835.2555,8240.0621,2802.7898,6198.1690,6322.6785,9439.8442,7348.8043,7268.0275,
2015-11-27,2420.2229,1665.3687,5032.0601,3607.0854,1676.5547,5806.3899,4748.5566,5864.2819,4838.2014,7808.9649,7639.0816,10630.1635,7323.8189,6661.2289,8857.4832,7693.6596,5559.5558,10542.3028,7751.4258,6647.8082,5712.6119,8168.8592,7730.4876,2610.9775,5766.9430,5896.2259,8720.5772,6854.8253,6804.3087,
2015-11-30,2405.5573,1664.0022,5020.5680,3669.2704,1654.3152,5899.5634,4716.7633,5900.5722,4884.0580,7819.1967,7750.4779,10373.0461,7399.6754,6710.7260,8777.0243,7694.3208,5606.1109,10584.8462,7818.4272,6682.2211,5795.9449,8102.2146,7881.6790,2569.9353,5867.8992,5950.3215,8753.0633,6930.1947,7015.7130,
2015-12-01,2418.5665,1679.7630,4996.4069,3681.6687,1648.5456,5883.5635,4796.1190,5964.4304,4915.2416,7827.4133,7676.0937,10264.6792,7400.3085,6729.9671,8936.5269,7821.3008,5621.5455,10663.9381,7894.4298,6689.1458,5758.6775,8118.5630,8264.1657,2592.5466,5798.6918,5886.7103,8603.3532,6886.8453,7047.5621,
2015-12-02,2456.2698,1707.3551,5045.0706,3696.4862,1675.2529,5845.3223,4882.2835,6011.9855,4838.1234,7804.0555,7578.1123,10185.0235,7478.3860,6736.2484,8958.3964,8083.5076,5571.5645,10634.4206,8046.7940,6672.3850,6079.2114,8611.3428,8416.7573,2625.6712,5706.5295,5838.2690,8419.2831,6786.2338,6932.2046,
2015-12-03,2504.0751,1727.7530,5127.9858,3744.0359,1693.6121,6035.8856,4923.2467,6157.1054,4961.6527,8013.1112,7769.9108,10381.0841,7624.5274,6902.5146,9211.4001,8127.8737,5703.8396,10847.7406,8128.7088,6831.9001,6108.8670,8626.6916,8621.3376,2660.2368,5890.8945,6014.6356,8789.1622,7029.0076,7097.3499,
2015-12-04,2465.3718,1700.6589,5087.4872,3687.4675,1668.2015,6054.7895,4859.9234,6126.5249,4986.0829,7966.7416,7702.8583,10199.8938,7549.5223,6865.2646,9317.7825,8148.5641,5668.1065,10811.0203,8057.1007,6916.0272,5937.1030,8382.8243,8525.4513,2614.7629,5863.8746,5973.8395,8701.9904,7002.1013,7088.8891,
2015-12-07,2475.3159,1700.4055,5192.2614,3704.8197,1675.7516,6145.7058,4856.3538,6206.2074,5080.6377,8048.7792,7814.9471,10218.3030,7628.6400,7007.1524,9569.5038,8234.0577,5770.1920,10991.1040,8099.2179,6952.2002,5958.5275,8303.2317,8540.0196,2641.1703,5943.5393,6052.3582,8881.7926,7245.6712,7184.4361,
2015-12-08,2405.9830,1639.6571,5076.9464,3623.0333,1638.2874,6017.0482,4696.0706,6060.9081,4940.9732,7842.5227,7631.8333,9864.7512,7461.7743,6805.8243,9385.4589,8062.0805,5681.7801,10747.5950,7925.7404,6760.1248,5927.3603,8170.5632,8350.4136,2605.4829,5803.7301,5973.6307,8813.8899,7124.6005,6984.4180,
2015-12-09,2396.9085,1637.8297,5105.1620,3588.8598,1637.4503,5986.1968,4652.7300,6085.5735,4865.7191,7779.9998,7600.9048,9944.5979,7527.0250,6785.0594,9411.9657,8091.3479,5659.3904,10681.3161,7935.4773,6682.5584,5924.1341,8194.8099,8546.5156,2570.7928,5755.1049,5985.6260,8798.0551,7099.8364,6934.3063,
2015-12-10,2397.0028,1628.1339,5058.4178,3567.6726,1611.5815,5930.9046,4618.3880,6059.7461,4840.5689,7763.7223,7536.9466,9756.7260,7488.9758,6759.6151,9516.2262,8062.3497,5650.4723,10730.6075,7903.9602,6668.6420,5895.5534,8228.1732,8436.7301,2575.1137,5753.2919,6045.8737,8932.9383,7115.0650,6856.9177,
2015-12-11,2365.7650,1622.5936,5112.2079,3542.4889,1607.8491,5875.5584,4568.4503,5997.1741,4763.9457,7683.5928,7415.1343,9794.3800,7425.9409,6754.8476,9280.1088,8097.2289,5614.8114,10607.6603,7850.7818,6586.2596,5840.2322,8269.3118,8391.8112,2545.5913,5727.5258,6030.9897,8804.4881,7024.5885,6799.4636,
2015-12-14,2416.6758,1683.6857,5308.0628,3628.0951,1645.3467,5975.0256,4717.3874,6161.5926,4840.6793,7862.4890,7623.4262,10093.1991,7551.4485,6887.2437,9456.8704,8261.2276,5748.0896,10757.1874,7979.2283,6750.7257,5930.0235,8852.3718,8533.2206,2600.5091,5814.0672,6121.9333,8916.3292,7181.8130,6915.4675,
2015-12-15,2417.1216,1661.3914,5308.6701,3637.7206,1637.4360,6054.0565,4712.7482,6203.9408,4856.2637,7950.9534,7684.1969,10167.5883,7615.7655,6981.2697,9636.5953,8256.7602,5823.3440,10854.1435,8025.4330,6818.2173,5858.7752,8637.4972,8732.7618,2604.4709,5902.3030,6285.8352,9138.2715,7281.3315,7074.1336,
2015-12-16,2452.6689,1668.6880,5350.8740,3646.4590,1650.1359,6117.4589,4714.5374,6233.3397,4905.5704,8011.1033,7748.2136,10149.3269,7628.8832,7030.9368,9590.5623,8242.7234,5865.3811,10891.1630,8020.7891,6885.0719,5840.1796,8654.9422,8668.0006,2597.9723,5990.6734,6302.8572,9208.8245,7333.0553,7074.9624,
2015-12-17,2486.5870,1702.4316,5429.1916,3725.1166,1714.0106,6287.2363,4838.9283,6437.3455,5034.8226,8246.0236,8033.9088,10352.0393,7804.9159,7265.4226,9913.0219,8413.4878,6041.0090,11151.5207,8178.9646,7063.2651,5897.8668,8766.9747,9132.4531,2673.9651,6135.1735,6499.5595,9546.2946,7526.8311,7279.0578,
2015-12-18,2473.4464,1710.6440,5397.4054,3713.6582,1705.9057,6268.6739,4843.3778,6450.8768,4989.0157,8219.1605,7935.9977,10280.2393,7774.9795,7289.4435,10111.9995,8385.5018,6007.6462,11231.2342,8302.7633,7062.6242,5985.5170,8724.5547,9245.0997,2767.5278,6093.9183,6443.3239,9401.1042,7469.9633,7378.9013,
2015-12-21,2497.4377,1741.2401,5429.2309,3765.5774,1736.5651,6317.5782,4920.2357,6548.0882,5009.5060,8283.6526,8013.5525,10394.9154,7891.7340,7439.4736,10365.7803,8803.8334,6042.9979,11499.0116,8736.0055,7218.4535,6185.4382,8923.3753,9474.3514,2806.0693,6154.4548,6488.0284,9387.0397,7481.2196,7505.0128,
2015-12-22,2516.6324,1746.2057,5501.7894,3775.9297,1765.2876,6393.4719,4945.5863,6682.1065,5054.6231,8323.8305,8116.7984,10459.8432,7965.5180,7512.6683,10287.3021,8883.5028,6104.2967,11510.7002,8765.7246,7358.8121,6137.7760,9016.1795,9605.6148,2804.0209,6206.6253,6515.8781,9581.2702,7548.8128,7614.1879,
2015-12-23,2503.3800,1725.0786,5389.4487,3747.1230,1720.5650,6293.6377,4910.9277,6577.7303,4992.1147,8211.5727,7997.5313,10244.6295,7907.8796,7502.1820,10166.4471,8907.1265,6033.4523,11471.2218,8655.4822,7240.0491,6140.6920,9151.4384,9589.6932,2774.9892,6113.5642,6370.3477,9326.2669,7347.2273,7557.2180,
2015-12-24,2507.0986,1706.7735,5398.6010,3713.5184,1713.6046,6339.8476,4854.9348,6565.4650,4989.8825,8220.8339,7960.9281,10058.3722,7881.8463,7431.1261,10124.4221,8808.5549,6005.1861,11419.8249,8570.6941,7296.4103,6146.2792,8930.0259,9389.2906,2740.6085,6130.1470,6386.4536,9387.5545,7350.6343,7575.0397,
2015-12-25,2524.8346,1717.9632,5416.0249,3725.8606,1718.7312,6412.2043,4898.2678,6588.0534,5048.7683,8279.6137,8013.2837,10145.6009,7980.3219,7483.5810,10188.0415,8872.5759,6080.7014,11500.3394,8561.1328,7319.6446,6170.8807,8970.9142,9454.2940,2755.5587,6168.9869,6428.9018,9396.4082,7367.6081,7662.9691,
2015-12-28,2468.6808,1661.6211,5256.0546,3642.1267,1681.0422,6253.3983,4746.1593,6361.9425,4955.3355,8082.2954,7836.2093,9919.0361,7820.4486,7293.8655,9893.4882,8596.2112,5924.6138,11229.1391,8331.6214,7083.7649,5990.7793,8624.7242,9124.9168,2676.0919,6003.3226,6274.7533,9281.9769,7160.7060,7473.2552,
2015-12-29,2501.1777,1687.4733,5320.7108,3663.3826,1695.7734,6335.2560,4785.1597,6411.1140,5024.6543,8167.3892,7948.6558,10005.3723,7938.8341,7379.3542,9980.0456,8833.6592,6000.5145,11322.3890,8426.5927,7127.5223,6048.0844,8735.9638,9207.8453,2699.8234,6080.9041,6358.3031,9360.5924,7180.9016,7444.6792,
